Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Tdry,Wspd
2012,6,20,7,0,828.82,145.9,908.25,31.7,1.45
2012,6,20,8,0,756.42,141.7,775.5,32.25,1.79
2012,6,20,9,0,690.87,121.6,616.5,32.54,2.0
2012,6,20,10,0,571.69,102.15,424.25,32.55,1.93
2012,6,20,11,0,387.63,76.8,227.8,32.3,1.66
2012,6,20,12,0,138.93,35.75,64.45,31.86,1.24
2012,6,20,13,0,0.0,0.7,0.7,31.21,0.55
2012,6,20,14,0,-0.0,0.0,0.0,30.05,1.1
2012,6,20,15,0,-0.0,0.0,0.0,27.94,2.41
2012,6,20,16,0,-0.0,0.0,0.0,25.48,2.83
2012,6,20,17,0,-0.0,0.0,0.0,23.26,2.97
2012,6,20,18,0,-0.0,0.0,0.0,21.24,3.24
2012,6,20,19,0,-0.0,0.0,0.0,19.82,3.93
2012,6,20,20,0,-0.0,0.0,0.0,18.88,4.14
2012,6,20,21,0,-0.0,0.0,0.0,18.08,4.34
2012,6,20,22,0,-0.0,0.0,0.0,17.36,4.34
2012,6,20,23,0,690.49,60.95,145.55,17.15,4.21
2012,6,21,0,0,786.67,92.0,331.8,19.84,3.45
2012,6,21,1,0,852.18,114.05,526.9,24.83,2.34
2012,6,21,2,0,886.46,130.4,705.3,27.98,1.31
2012,6,21,3,0,898.07,143.5,849.25,29.58,1.17
2012,6,21,4,0,900.16,148.8,947.3,31.03,1.66
2012,6,21,5,0,888.32,150.95,990.65,32.17,1.79
2012,6,21,6,0,861.52,150.65,974.7,32.97,1.45
2012,6,21,7,0,826.09,142.7,902.7,33.43,0.48
2012,6,21,8,0,769.28,133.5,778.35,33.91,0.55
2012,6,21,9,0,683.58,122.4,612.4,34.18,0.62
2012,6,21,10,0,575.64,99.5,424.15,34.21,0.69
2012,6,21,11,0,386.51,77.25,228.05,33.97,0.76
2012,6,21,12,0,128.14,37.3,63.85,33.56,0.76
2012,6,21,13,0,0.0,0.65,0.65,32.95,0.41
2012,6,21,14,0,-0.0,0.0,0.0,31.83,1.31
2012,6,21,15,0,-0.0,0.0,0.0,29.75,2.48
2012,6,21,16,0,-0.0,0.0,0.0,27.51,0.97
2012,6,21,17,0,-0.0,0.0,0.0,25.67,0.21
2012,6,21,18,0,-0.0,0.0,0.0,25.1,0.41
2012,6,21,19,0,-0.0,0.0,0.0,23.43,1.38
2012,6,21,20,0,-0.0,0.0,0.0,24.38,0.41
2012,6,21,21,0,-0.0,0.0,0.0,22.21,1.45
2012,6,21,22,0,-0.0,0.0,0.0,20.81,1.93
2012,6,21,23,0,542.41,67.6,133.7,19.99,3.17
2012,6,22,0,0,644.2,107.65,303.55,21.37,2.69
2012,6,22,1,0,528.96,158.25,414.15,25.0,1.59
2012,6,22,2,0,592.11,177.2,560.85,26.55,0.62
2012,6,22,3,0,760.59,176.6,773.95,28.23,2.41
2012,6,22,4,0,815.97,183.75,907.3,29.93,3.38
2012,6,22,5,0,863.88,157.4,973.85,31.16,3.24
2012,6,22,6,0,853.42,146.05,962.35,32.19,3.45
2012,6,22,7,0,816.05,141.2,892.1,32.7,2.83
2012,6,22,8,0,759.46,134.7,771.55,33.33,3.79
2012,6,22,9,0,688.4,115.4,609.15,33.58,4.41
2012,6,22,10,0,521.7,114.5,409.0,33.56,4.62
2012,6,22,11,0,224.08,94.65,182.2,33.21,4.97
2012,6,22,12,0,52.71,36.35,47.3,32.55,6.0
2012,6,22,13,0,0.0,0.55,0.55,31.2,6.9
2012,6,22,14,0,-0.0,0.0,0.0,29.28,7.52
2012,6,22,15,0,-0.0,0.0,0.0,27.6,6.83
2012,6,22,16,0,-0.0,0.0,0.0,26.06,4.76
2012,6,22,17,0,-0.0,0.0,0.0,25.14,3.72
2012,6,22,18,0,-0.0,0.0,0.0,24.22,3.03
2012,6,22,19,0,-0.0,0.0,0.0,24.2,2.69
2012,6,22,20,0,-0.0,0.0,0.0,23.39,1.93
2012,6,22,21,0,-0.0,0.0,0.0,21.96,1.38
2012,6,22,22,0,-0.0,0.0,0.0,20.83,1.38
2012,6,22,23,0,630.72,62.05,138.45,21.08,0.83
2012,6,23,0,0,648.86,111.8,308.6,21.75,0.48
2012,6,23,1,0,803.77,128.9,517.15,22.9,0.9
2012,6,23,2,0,876.51,136.8,704.15,24.24,1.45
2012,6,23,3,0,903.67,144.3,853.55,25.7,2.21
2012,6,23,4,0,909.22,148.35,954.25,27.03,2.76
2012,6,23,5,0,898.62,150.75,999.85,28.19,3.17
2012,6,23,6,0,875.46,150.2,987.55,29.23,3.66
2012,6,23,7,0,835.66,145.3,914.35,30.2,4.28
2012,6,23,8,0,779.3,135.5,789.2,30.66,4.48
2012,6,23,9,0,696.6,122.85,622.75,30.88,4.62
2012,6,23,10,0,578.37,103.8,430.55,30.78,4.55
2012,6,23,11,0,396.72,77.9,233.1,30.4,4.41
2012,6,23,12,0,145.99,36.65,67.05,29.85,4.21
2012,6,23,13,0,0.0,0.8,0.8,28.88,4.0
2012,6,23,14,0,-0.0,0.0,0.0,27.5,3.45
2012,6,23,15,0,-0.0,0.0,0.0,26.05,3.1
2012,6,23,16,0,-0.0,0.0,0.0,24.27,2.28
2012,6,23,17,0,-0.0,0.0,0.0,23.54,1.1
2012,6,23,18,0,-0.0,0.0,0.0,21.76,1.52
2012,6,23,19,0,-0.0,0.0,0.0,19.99,3.17
2012,6,23,20,0,-0.0,0.0,0.0,18.34,3.45
2012,6,23,21,0,-0.0,0.0,0.0,16.97,3.79
2012,6,23,22,0,-0.0,0.0,0.0,16.27,3.93
2012,6,23,23,0,640.78,65.65,142.75,15.97,3.79
2012,6,24,0,0,740.15,102.9,326.75,18.61,2.97
2012,6,24,1,0,838.49,124.3,528.65,23.11,2.0
2012,6,24,2,0,893.85,136.8,714.75,25.47,1.31
2012,6,24,3,0,920.13,142.8,864.45,26.86,1.45
2012,6,24,4,0,911.45,153.35,960.85,28.08,2.21
2012,6,24,5,0,896.2,156.2,1002.8,29.27,3.1
2012,6,24,6,0,873.85,151.8,987.55,30.18,3.72
2012,6,24,7,0,835.2,145.2,913.9,30.65,3.59
2012,6,24,8,0,787.14,130.9,791.35,31.14,4.0
2012,6,24,9,0,707.08,116.7,624.35,31.37,4.34
2012,6,24,10,0,584.33,100.0,430.35,31.28,4.41
2012,6,24,11,0,397.83,76.0,231.8,30.91,4.28
2012,6,24,12,0,145.71,36.15,66.55,30.32,4.14
2012,6,24,13,0,0.0,0.8,0.8,29.48,3.59
2012,6,24,14,0,-0.0,0.0,0.0,28.29,2.62
2012,6,24,15,0,-0.0,0.0,0.0,27.01,2.21
2012,6,24,16,0,-0.0,0.0,0.0,25.27,2.76
2012,6,24,17,0,-0.0,0.0,0.0,23.36,3.38
2012,6,24,18,0,-0.0,0.0,0.0,21.52,3.66
2012,6,24,19,0,-0.0,0.0,0.0,19.92,3.45
2012,6,24,20,0,-0.0,0.0,0.0,18.53,3.31
2012,6,24,21,0,-0.0,0.0,0.0,17.81,3.24
2012,6,24,22,0,-0.0,0.0,0.0,17.77,3.24
2012,6,24,23,0,77.44,81.45,90.7,17.96,3.1
2012,6,25,0,0,184.4,162.95,218.55,19.52,2.41
2012,6,25,1,0,338.4,234.9,397.8,23.23,1.45
2012,6,25,2,0,503.76,245.55,570.9,25.61,0.69
2012,6,25,3,0,599.98,286.05,756.25,27.04,1.38
2012,6,25,4,0,626.64,296.7,851.6,28.67,2.14
2012,6,25,5,0,583.76,311.35,862.65,30.04,2.97
2012,6,25,6,0,294.94,389.35,671.4,30.96,3.86
2012,6,25,7,0,411.11,318.55,696.95,31.08,4.48
2012,6,25,8,0,433.61,221.25,585.15,31.23,4.83
2012,6,25,9,0,360.95,218.05,477.3,31.07,5.17
2012,6,25,10,0,365.66,144.55,351.4,30.8,5.31
2012,6,25,11,0,299.25,93.0,210.3,30.49,5.59
2012,6,25,12,0,95.24,33.35,53.25,29.9,5.79
2012,6,25,13,0,0.0,0.65,0.65,29.09,5.66
2012,6,25,14,0,-0.0,0.0,0.0,28.05,4.97
2012,6,25,15,0,-0.0,0.0,0.0,26.96,4.62
2012,6,25,16,0,-0.0,0.0,0.0,25.68,4.62
2012,6,25,17,0,-0.0,0.0,0.0,24.48,4.62
2012,6,25,18,0,-0.0,0.0,0.0,23.33,3.93
2012,6,25,19,0,-0.0,0.0,0.0,21.81,2.55
2012,6,25,20,0,-0.0,0.0,0.0,20.44,1.59
2012,6,25,21,0,-0.0,0.0,0.0,20.59,0.69
2012,6,25,22,0,-0.0,0.0,0.0,20.57,0.55
2012,6,25,23,0,419.87,62.5,112.25,19.75,1.1
2012,6,26,0,0,614.92,109.1,293.9,20.15,1.66
2012,6,26,1,0,793.16,119.4,500.5,22.77,2.34
2012,6,26,2,0,890.31,120.05,694.35,24.35,3.1
2012,6,26,3,0,906.08,128.7,838.2,25.81,3.24
2012,6,26,4,0,890.53,141.7,929.85,27.1,2.9
2012,6,26,5,0,891.03,139.7,980.9,28.26,2.62
2012,6,26,6,0,772.05,209.15,947.35,29.35,2.55
2012,6,26,7,0,699.01,215.25,858.65,30.39,3.17
2012,6,26,8,0,540.94,243.45,697.5,30.96,3.24
2012,6,26,9,0,197.16,243.85,385.5,31.52,3.66
2012,6,26,10,0,138.61,171.7,250.15,31.28,4.41
2012,6,26,11,0,39.26,88.9,104.3,30.87,5.59
2012,6,26,12,0,13.38,31.95,34.75,29.84,6.62
2012,6,26,13,0,0.0,0.65,0.65,28.77,6.55
2012,6,26,14,0,-0.0,0.0,0.0,27.81,5.59
2012,6,26,15,0,-0.0,0.0,0.0,26.84,4.9
2012,6,26,16,0,-0.0,0.0,0.0,25.77,4.69
2012,6,26,17,0,-0.0,0.0,0.0,24.77,4.62
2012,6,26,18,0,-0.0,0.0,0.0,23.65,4.0
2012,6,26,19,0,-0.0,0.0,0.0,21.85,3.31
2012,6,26,20,0,-0.0,0.0,0.0,20.98,3.66
2012,6,26,21,0,-0.0,0.0,0.0,20.44,3.79
2012,6,26,22,0,-0.0,0.0,0.0,19.9,3.72
2012,6,26,23,0,497.6,56.2,114.65,19.69,3.52
2012,6,27,0,0,657.3,95.5,292.35,21.18,3.1
2012,6,27,1,0,796.52,114.4,496.35,23.21,3.59
2012,6,27,2,0,850.79,129.2,677.3,24.71,3.66
2012,6,27,3,0,853.82,145.35,813.35,25.95,3.03
2012,6,27,4,0,796.25,172.3,876.6,27.06,2.48
2012,6,27,5,0,688.33,227.55,877.15,28.09,2.41
2012,6,27,6,0,654.14,219.8,845.15,29.29,2.83
2012,6,27,7,0,534.05,237.05,728.6,29.83,3.66
2012,6,27,8,0,417.53,229.4,579.9,30.33,4.07
2012,6,27,9,0,200.59,236.65,380.8,30.48,4.62
2012,6,27,10,0,154.1,189.85,277.1,30.24,4.9
2012,6,27,11,0,144.47,93.9,150.6,30.06,4.83
2012,6,27,12,0,56.6,31.3,43.15,29.68,5.24
2012,6,27,13,0,0.0,0.6,0.6,29.08,5.38
2012,6,27,14,0,-0.0,0.0,0.0,28.3,4.97
2012,6,27,15,0,-0.0,0.0,0.0,27.73,4.34
2012,6,27,16,0,-0.0,0.0,0.0,26.9,3.45
2012,6,27,17,0,-0.0,0.0,0.0,25.96,2.62
2012,6,27,18,0,-0.0,0.0,0.0,24.64,2.07
2012,6,27,19,0,-0.0,0.0,0.0,23.7,2.0
2012,6,27,20,0,-0.0,0.0,0.0,22.57,2.41
2012,6,27,21,0,-0.0,0.0,0.0,21.85,2.48
2012,6,27,22,0,-0.0,0.0,0.0,20.81,2.69
2012,6,27,23,0,511.74,68.8,128.35,20.15,2.76
2012,6,28,0,0,715.71,99.05,312.6,21.75,1.93
2012,6,28,1,0,763.61,131.9,497.3,25.12,1.17
2012,6,28,2,0,855.91,133.85,684.5,26.58,0.97
2012,6,28,3,0,833.69,166.2,817.85,28.11,1.93
2012,6,28,4,0,827.29,148.95,880.25,29.59,2.83
2012,6,28,5,0,709.06,178.05,846.95,30.87,3.79
2012,6,28,6,0,811.7,165.15,940.95,31.8,4.83
2012,6,28,7,0,726.96,162.2,831.25,32.53,5.45
2012,6,28,8,0,556.22,184.25,651.2,33.02,6.14
2012,6,28,9,0,571.61,141.8,552.65,33.04,6.69
2012,6,28,10,0,444.0,118.2,369.65,32.6,7.72
2012,6,28,11,0,220.83,93.45,180.15,31.57,8.9
2012,6,28,12,0,125.1,34.75,60.95,30.4,9.1
2012,6,28,13,0,0.0,0.8,0.8,29.32,8.0
2012,6,28,14,0,-0.0,0.0,0.0,28.15,6.76
2012,6,28,15,0,-0.0,0.0,0.0,27.0,5.79
2012,6,28,16,0,-0.0,0.0,0.0,25.73,4.07
2012,6,28,17,0,-0.0,0.0,0.0,24.36,2.55
2012,6,28,18,0,-0.0,0.0,0.0,22.78,1.86
2012,6,28,19,0,-0.0,0.0,0.0,21.73,2.48
2012,6,28,20,0,-0.0,0.0,0.0,20.67,2.55
2012,6,28,21,0,-0.0,0.0,0.0,19.67,2.48
2012,6,28,22,0,-0.0,0.0,0.0,18.77,2.41
2012,6,28,23,0,648.84,58.5,133.25,18.26,2.41
2012,6,29,0,0,768.48,89.15,317.55,19.74,1.59
2012,6,29,1,0,837.77,110.9,510.9,23.51,1.38
2012,6,29,2,0,874.34,127.35,689.05,25.35,1.86
2012,6,29,3,0,889.7,139.1,833.85,27.18,2.34
2012,6,29,4,0,889.25,146.75,932.3,28.97,3.03
2012,6,29,5,0,877.03,149.65,976.65,30.65,3.79
2012,6,29,6,0,854.09,149.55,965.65,32.08,4.34
2012,6,29,7,0,816.85,143.8,895.5,33.76,5.79
2012,6,29,8,0,764.62,132.9,774.8,34.26,6.41
2012,6,29,9,0,686.89,118.4,612.15,34.41,6.83
2012,6,29,10,0,567.87,100.6,422.25,34.17,6.97
2012,6,29,11,0,392.81,74.75,229.0,33.64,7.31
2012,6,29,12,0,142.76,35.6,65.5,32.77,7.66
2012,6,29,13,0,0.0,0.8,0.8,31.47,7.17
2012,6,29,14,0,-0.0,0.0,0.0,29.97,6.83
2012,6,29,15,0,-0.0,0.0,0.0,28.7,6.34
2012,6,29,16,0,-0.0,0.0,0.0,27.4,5.31
2012,6,29,17,0,-0.0,0.0,0.0,26.11,4.07
2012,6,29,18,0,-0.0,0.0,0.0,24.69,2.97
2012,6,29,19,0,-0.0,0.0,0.0,23.8,2.69
2012,6,29,20,0,-0.0,0.0,0.0,22.56,2.21
2012,6,29,21,0,-0.0,0.0,0.0,21.42,2.14
2012,6,29,22,0,-0.0,0.0,0.0,20.51,1.86
2012,6,29,23,0,569.43,65.85,130.75,20.32,1.66
2012,6,30,0,0,563.03,127.6,294.25,21.6,1.38
2012,6,30,1,0,594.84,180.1,463.45,24.78,2.21
2012,6,30,2,0,604.79,230.9,618.85,26.61,5.1
2012,6,30,3,0,622.94,267.65,753.6,27.86,7.17
2012,6,30,4,0,522.84,356.5,818.05,28.95,7.59
2012,6,30,5,0,507.42,359.8,838.05,29.97,7.38
2012,6,30,6,0,482.03,363.5,823.95,30.82,7.1
2012,6,30,7,0,424.25,336.8,727.15,31.62,5.93
2012,6,30,8,0,397.88,286.65,620.65,32.0,5.59
2012,6,30,9,0,328.24,217.95,453.9,32.16,5.17
2012,6,30,10,0,344.78,154.7,350.0,32.04,4.83
2012,6,30,11,0,140.7,114.0,169.25,31.97,4.69
2012,6,30,12,0,53.5,40.3,51.5,31.57,4.55
2012,6,30,13,0,0.0,0.7,0.7,30.94,4.55
2012,6,30,14,0,-0.0,0.0,0.0,29.78,5.03
2012,6,30,15,0,-0.0,0.0,0.0,28.58,6.07
2012,6,30,16,0,-0.0,0.0,0.0,22.71,6.91
2012,6,30,17,0,-0.0,0.0,0.0,23.27,6.5
2012,6,30,18,0,-0.0,0.0,0.0,23.82,6.1
2012,6,30,19,0,-0.0,0.0,0.0,24.37,5.69
2012,6,30,20,0,-0.0,0.0,0.0,24.92,5.28
2012,6,30,21,0,-0.0,0.0,0.0,25.47,4.87
2012,6,30,22,0,-0.0,0.0,0.0,26.02,4.47
2012,6,30,23,0,581.76,55.7,121.25,26.58,4.06
2019,7,1,0,0,775.37,93.8,323.3,27.13,3.65
2019,7,1,1,0,781.36,132.75,504.95,27.68,3.25
2019,7,1,2,0,748.99,182.9,663.35,28.23,2.84
2019,7,1,3,0,666.14,251.7,771.35,28.78,2.43
2019,7,1,4,0,542.21,270.7,749.35,29.33,2.03
2019,7,1,5,0,667.74,285.75,915.1,29.89,1.62
2019,7,1,6,0,565.36,340.2,880.25,30.44,1.21
2019,7,1,7,0,508.65,275.5,743.5,30.99,0.81
2019,7,1,8,0,426.7,308.55,666.75,34.14,2.9
2019,7,1,9,0,264.66,280.2,470.45,34.37,3.03
2019,7,1,10,0,170.36,197.3,293.8,34.17,2.83
2019,7,1,11,0,52.59,116.3,136.95,33.86,2.34
2019,7,1,12,0,12.42,41.85,44.45,33.41,1.72
2019,7,1,13,0,0.0,0.6,0.6,32.95,0.76
2019,7,1,14,0,-0.0,0.0,0.0,31.96,1.17
2019,7,1,15,0,-0.0,0.0,0.0,30.6,3.45
2019,7,1,16,0,-0.0,0.0,0.0,28.89,4.76
2019,7,1,17,0,-0.0,0.0,0.0,27.48,4.34
2019,7,1,18,0,-0.0,0.0,0.0,26.19,3.79
2019,7,1,19,0,-0.0,0.0,0.0,24.51,4.14
2019,7,1,20,0,-0.0,0.0,0.0,23.43,4.9
2019,7,1,21,0,-0.0,0.0,0.0,22.85,5.79
2019,7,1,22,0,-0.0,0.0,0.0,22.41,6.14
2019,7,1,23,0,683.38,57.8,134.8,22.06,5.79
2019,7,2,0,0,809.44,84.45,323.0,23.48,5.31
2019,7,2,1,0,865.54,108.0,519.3,26.12,6.0
2019,7,2,2,0,897.32,119.65,694.35,28.19,6.76
2019,7,2,3,0,893.16,137.5,833.5,29.94,6.41
2019,7,2,4,0,863.89,166.6,928.65,31.45,6.0
2019,7,2,5,0,861.22,157.25,968.55,32.7,5.52
2019,7,2,6,0,750.48,224.7,941.35,33.69,5.1
2019,7,2,7,0,758.62,185.35,883.2,34.46,4.21
2019,7,2,8,0,712.27,155.6,753.45,35.13,4.21
2019,7,2,9,0,615.27,143.2,585.45,35.52,4.55
2019,7,2,10,0,442.52,125.25,375.9,35.52,5.1
2019,7,2,11,0,178.81,100.1,170.3,35.17,5.79
2019,7,2,12,0,58.08,37.0,49.15,34.26,6.21
2019,7,2,13,0,0.0,0.65,0.65,33.23,6.28
2019,7,2,14,0,-0.0,0.0,0.0,32.02,5.93
2019,7,2,15,0,-0.0,0.0,0.0,31.0,4.62
2019,7,2,16,0,-0.0,0.0,0.0,29.76,2.14
2019,7,2,17,0,-0.0,0.0,0.0,28.53,1.24
2019,7,2,18,0,-0.0,0.0,0.0,27.25,3.52
2019,7,2,19,0,-0.0,0.0,0.0,25.28,3.93
2019,7,2,20,0,-0.0,0.0,0.0,24.26,4.41
2019,7,2,21,0,-0.0,0.0,0.0,23.55,4.69
2019,7,2,22,0,-0.0,0.0,0.0,23.05,4.55
2019,7,2,23,0,412.35,61.3,107.2,22.67,4.34
2019,7,3,0,0,682.4,90.55,290.75,23.76,3.79
2019,7,3,1,0,796.43,119.65,497.15,26.63,4.07
2019,7,3,2,0,854.14,127.75,673.9,28.68,5.17
2019,7,3,3,0,887.92,134.05,825.2,30.11,5.1
2019,7,3,4,0,888.22,139.75,922.65,31.3,4.48
2019,7,3,5,0,868.17,148.35,965.75,32.29,4.14
2019,7,3,6,0,833.53,153.85,949.5,33.14,4.0
2019,7,3,7,0,755.11,177.3,871.75,33.92,2.55
2019,7,3,8,0,757.19,133.4,768.85,34.47,2.69
2019,7,3,9,0,690.35,117.25,613.4,34.85,2.97
2019,7,3,10,0,560.21,100.3,417.55,35.03,3.31
2019,7,3,11,0,381.71,75.15,224.95,34.76,3.45
2019,7,3,12,0,115.1,37.4,61.45,34.26,3.38
2019,7,3,13,0,0.0,0.65,0.65,33.67,3.38
2019,7,3,14,0,-0.0,0.0,0.0,32.86,3.1
2019,7,3,15,0,-0.0,0.0,0.0,31.9,3.86
2019,7,3,16,0,-0.0,0.0,0.0,30.35,4.9
2019,7,3,17,0,-0.0,0.0,0.0,28.82,4.9
2019,7,3,18,0,-0.0,0.0,0.0,27.37,4.41
2019,7,3,19,0,-0.0,0.0,0.0,25.52,4.41
2019,7,3,20,0,-0.0,0.0,0.0,24.09,4.41
2019,7,3,21,0,-0.0,0.0,0.0,22.64,4.41
2019,7,3,22,0,-0.0,0.0,0.0,21.37,4.34
2019,7,3,23,0,658.41,57.2,129.55,20.74,4.28
2019,7,4,0,0,743.01,91.7,308.65,23.13,3.66
2019,7,4,1,0,827.73,111.1,502.4,27.65,2.76
2019,7,4,2,0,865.61,128.25,680.8,30.6,2.07
2019,7,4,3,0,883.56,139.55,826.5,32.05,2.55
2019,7,4,4,0,889.34,145.85,929.1,33.32,2.76
2019,7,4,5,0,846.63,168.7,965.35,34.56,2.9
2019,7,4,6,0,729.54,220.85,916.95,35.6,3.31
2019,7,4,7,0,669.14,225.4,840.6,36.18,3.31
2019,7,4,8,0,504.93,222.15,645.8,36.65,3.86
2019,7,4,9,0,520.02,163.05,536.7,36.73,4.28
2019,7,4,10,0,493.52,116.65,396.05,36.68,4.55
2019,7,4,11,0,286.45,75.6,187.95,36.41,4.55
2019,7,4,12,0,100.9,32.1,53.15,35.94,4.0
2019,7,4,13,0,0.0,0.65,0.65,35.35,3.38
2019,7,4,14,0,-0.0,0.0,0.0,34.0,2.34
2019,7,4,15,0,-0.0,0.0,0.0,32.67,1.03
2019,7,4,16,0,-0.0,0.0,0.0,31.96,0.48
2019,7,4,17,0,-0.0,0.0,0.0,29.79,0.9
2019,7,4,18,0,-0.0,0.0,0.0,27.39,3.79
2019,7,4,19,0,-0.0,0.0,0.0,25.9,2.69
2019,7,4,20,0,-0.0,0.0,0.0,24.43,2.34
2019,7,4,21,0,-0.0,0.0,0.0,23.1,2.0
2019,7,4,22,0,-0.0,0.0,0.0,21.65,2.34
2019,7,4,23,0,649.47,60.1,130.5,20.88,2.55
2019,7,5,0,0,688.7,105.25,305.35,21.65,1.66
2019,7,5,1,0,750.78,129.9,483.85,25.27,0.69
2019,7,5,2,0,817.16,136.15,656.85,27.19,2.9
2019,7,5,3,0,879.86,148.5,831.75,28.95,4.14
2019,7,5,4,0,845.9,166.0,910.35,30.88,5.24
2019,7,5,5,0,819.98,194.95,966.05,32.7,6.62
2019,7,5,6,0,794.77,192.45,950.45,34.33,8.28
2019,7,5,7,0,773.98,173.0,884.35,35.19,9.1
2019,7,5,8,0,691.72,171.3,751.5,35.51,10.28
2019,7,5,9,0,635.02,142.5,598.65,35.17,10.97
2019,7,5,10,0,518.73,121.3,414.85,34.73,10.55
2019,7,5,11,0,331.45,90.3,220.2,34.12,9.86
2019,7,5,12,0,111.43,40.1,63.3,33.19,9.1
2019,7,5,13,0,0.0,0.7,0.7,31.92,8.0
2019,7,5,14,0,-0.0,0.0,0.0,30.37,7.72
2019,7,5,15,0,-0.0,0.0,0.0,29.07,7.52
2019,7,5,16,0,-0.0,0.0,0.0,27.78,6.69
2019,7,5,17,0,-0.0,0.0,0.0,26.64,5.79
2019,7,5,18,0,-0.0,0.0,0.0,25.46,4.76
2019,7,5,19,0,-0.0,0.0,0.0,24.32,2.48
2019,7,5,20,0,-0.0,0.0,0.0,24.37,0.21
2019,7,5,21,0,-0.0,0.0,0.0,23.18,3.86
2019,7,5,22,0,-0.0,0.0,0.0,22.36,5.93
2019,7,5,23,0,57.09,69.4,75.5,21.69,6.9
2019,7,6,0,0,113.82,147.65,180.55,21.74,6.41
2019,7,6,1,0,187.3,228.25,316.3,22.39,7.38
2019,7,6,2,0,469.54,262.9,561.55,23.3,7.72
2019,7,6,3,0,617.68,247.85,726.9,24.6,7.93
2019,7,6,4,0,674.79,262.25,855.5,25.86,7.72
2019,7,6,5,0,581.9,270.6,817.45,27.18,7.24
2019,7,6,6,0,467.76,292.05,737.95,28.13,6.83
2019,7,6,7,0,322.08,246.25,542.15,28.35,3.79
2019,7,6,8,0,108.59,233.6,324.65,28.35,3.38
2019,7,6,9,0,6.13,130.25,134.65,27.39,4.55
2019,7,6,10,0,7.34,71.2,75.35,25.46,6.97
2019,7,6,11,0,0.0,51.4,51.4,23.15,8.9
2019,7,6,12,0,0.0,16.75,16.75,21.65,9.38
2019,7,6,13,0,0.0,0.2,0.2,20.71,8.83
2019,7,6,14,0,-0.0,0.0,0.0,19.8,8.07
2019,7,6,15,0,-0.0,0.0,0.0,19.0,6.69
2019,7,6,16,0,-0.0,0.0,0.0,18.22,5.1
2019,7,6,17,0,-0.0,0.0,0.0,17.51,4.28
2019,7,6,18,0,-0.0,0.0,0.0,16.9,4.07
2019,7,6,19,0,-0.0,0.0,0.0,16.26,1.72
2019,7,6,20,0,-0.0,0.0,0.0,15.97,1.24
2019,7,6,21,0,-0.0,0.0,0.0,15.74,0.76
2019,7,6,22,0,-0.0,0.0,0.0,15.57,0.55
2019,7,6,23,0,0.95,41.7,41.8,15.4,0.55
2019,7,7,0,0,11.65,108.3,111.65,15.49,0.9
2019,7,7,1,0,66.78,200.7,232.0,15.81,1.38
2019,7,7,2,0,198.16,257.15,382.95,16.5,1.45
2019,7,7,3,0,171.32,279.65,412.35,17.46,1.03
2019,7,7,4,0,349.29,284.6,591.4,18.07,0.97
2019,7,7,5,0,379.34,310.4,666.65,19.08,0.76
2019,7,7,6,0,364.57,276.25,623.6,19.95,0.62
2019,7,7,7,0,423.77,204.05,593.2,21.0,1.72
2019,7,7,8,0,462.27,210.8,598.25,21.5,1.66
2019,7,7,9,0,451.16,156.8,480.6,22.05,1.72
2019,7,7,10,0,396.48,116.75,340.85,22.35,2.0
2019,7,7,11,0,348.79,73.0,209.4,22.38,2.07
2019,7,7,12,0,114.19,31.6,55.25,22.17,2.21
2019,7,7,13,0,0.0,0.6,0.6,21.4,2.28
2019,7,7,14,0,-0.0,0.0,0.0,20.33,2.55
2019,7,7,15,0,-0.0,0.0,0.0,19.07,2.83
2019,7,7,16,0,-0.0,0.0,0.0,17.77,3.03
2019,7,7,17,0,-0.0,0.0,0.0,16.54,3.24
2019,7,7,18,0,-0.0,0.0,0.0,15.39,3.38
2019,7,7,19,0,-0.0,0.0,0.0,14.41,3.31
2019,7,7,20,0,-0.0,0.0,0.0,13.83,3.52
2019,7,7,21,0,-0.0,0.0,0.0,13.5,3.66
2019,7,7,22,0,-0.0,0.0,0.0,13.12,3.66
2019,7,7,23,0,653.71,55.55,123.25,13.02,3.72
2019,7,8,0,0,786.05,83.95,308.7,14.75,3.38
2019,7,8,1,0,855.34,103.8,503.5,18.5,2.48
2019,7,8,2,0,880.9,122.1,680.25,21.6,2.48
2019,7,8,3,0,894.42,134.4,826.25,23.25,3.66
2019,7,8,4,0,882.58,144.8,919.25,24.64,4.55
2019,7,8,5,0,878.8,147.3,972.0,25.89,5.17
2019,7,8,6,0,818.78,165.8,945.45,26.96,5.31
2019,7,8,7,0,787.86,154.45,877.6,27.79,4.97
2019,7,8,8,0,765.56,129.15,770.5,28.24,5.03
2019,7,8,9,0,688.89,115.45,609.6,28.53,5.17
2019,7,8,10,0,563.14,99.65,417.7,28.51,5.45
2019,7,8,11,0,381.92,74.9,224.05,28.11,5.86
2019,7,8,12,0,140.23,34.3,63.25,27.25,5.93
2019,7,8,13,0,0.0,0.55,0.55,25.69,5.17
2019,7,8,14,0,-0.0,0.0,0.0,24.02,4.83
2019,7,8,15,0,-0.0,0.0,0.0,22.55,4.28
2019,7,8,16,0,-0.0,0.0,0.0,21.21,3.52
2019,7,8,17,0,-0.0,0.0,0.0,20.04,3.17
2019,7,8,18,0,-0.0,0.0,0.0,19.03,3.1
